date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:41:46	67792/67792	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:11:40%20GMT	https://tamimicontracting.com/en/sheybarah-south-hotel-h10-non-osm-foh-package-418580-866743-742018-194162-841803-975903	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/sheybarah-south-hotel-h10-non-osm-foh-package-418580-866743-742018-194162-841803-975903.html	(from https://tamimicontracting.com/en/)
18:41:46	1361750/1361750	---M--	200	added ('OK')	image/png	etag:%221da575e19be4ed6%22	https://tamimicontracting.com/uploads/projects/s_red_Sea___113___Shura_Golf_Villas___Ancillary_Buildings_Masonary_Work___1_.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/projects/s_red_Sea___113___Shura_Golf_Villas___Ancillary_Buildings_Masonary_Work___1_.png	(from https://tamimicontracting.com/en/)
18:41:47	114478/114478	---M--	200	added ('OK')	image/jpeg	etag:%221d934ca50579f2e%22	https://tamimicontracting.com/uploads/career/wc_image.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/career/wc_image.jpg	(from https://tamimicontracting.com/en/)
18:41:48	73985/73985	---M--	200	added ('OK')	image/jpeg	etag:%221d95a40ef18cb01%22	https://tamimicontracting.com/uploads/internship-opportunities/shutterstock_2140764087.jpg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/internship-opportunities/shutterstock_2140764087.jpg	(from https://tamimicontracting.com/en/)
18:41:49	7319/7319	---M--	200	added ('OK')	image/png	etag:%221d957daf475e797%22	https://tamimicontracting.com/uploads/clients-listing/momrah.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/momrah.png	(from https://tamimicontracting.com/en/)
18:41:50	20835/20835	---M--	200	added ('OK')	image/png	etag:%221d9153da2a469e3%22	https://tamimicontracting.com/uploads/clients-listing/cle_7_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_7_1.png	(from https://tamimicontracting.com/en/)
18:41:50	11340/11340	---M--	200	added ('OK')	image/png	etag:%221d957db8c73c8cc%22	https://tamimicontracting.com/uploads/clients-listing/royal_commision_for_alula.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/royal_commision_for_alula.png	(from https://tamimicontracting.com/en/)
18:41:51	12646/12646	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd609766%22	https://tamimicontracting.com/uploads/clients/cln_14_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_14_1.png	(from https://tamimicontracting.com/en/)
18:41:52	14457/14457	---M--	200	added ('OK')	image/png	etag:%221d957e2a9f844f9%22	https://tamimicontracting.com/uploads/clients-listing/ministry_of_defence.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/ministry_of_defence.png	(from https://tamimicontracting.com/en/)
18:41:53	16814/16814	---M--	200	added ('OK')	image/png	etag:%221d957e363efa92e%22	https://tamimicontracting.com/uploads/clients-listing/Diriyah_Gate_Development_Authority.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/Diriyah_Gate_Development_Authority.png	(from https://tamimicontracting.com/en/)
18:41:54	9005/9005	---M--	200	added ('OK')	image/png	etag:%221d957e39ef23f2d%22	https://tamimicontracting.com/uploads/clients-listing/Ministry_of_Finance.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/Ministry_of_Finance.png	(from https://tamimicontracting.com/en/)
18:41:55	10112/10112	---M--	200	added ('OK')	image/png	etag:%221d957e48df5fd00%22	https://tamimicontracting.com/uploads/clients-listing/royal_commision_for_riyadh_city.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/royal_commision_for_riyadh_city.png	(from https://tamimicontracting.com/en/)
18:41:56	8302/8302	---M--	200	added ('OK')	image/png	etag:%221d9153860c4e3ee%22	https://tamimicontracting.com/uploads/clients-listing/cle_11_2.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_11_2.png	(from https://tamimicontracting.com/en/)
18:41:57	12468/12468	---M--	200	added ('OK')	image/png	etag:%221d957dcd7421cb4%22	https://tamimicontracting.com/uploads/clients-listing/satorp.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/satorp.png	(from https://tamimicontracting.com/en/)
18:41:58	6212/6212	---M--	200	added ('OK')	image/png	etag:%221d957dd55062fc4%22	https://tamimicontracting.com/uploads/clients-listing/aramco_gulf_operation.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/aramco_gulf_operation.png	(from https://tamimicontracting.com/en/)
18:41:58	14022/14022	---M--	200	added ('OK')	image/png	etag:%221d957debaa6c546%22	https://tamimicontracting.com/uploads/clients-listing/spark.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/spark.png	(from https://tamimicontracting.com/en/)
18:41:59	10002/10002	---M--	200	added ('OK')	image/png	etag:%221d957e4d90fca92%22	https://tamimicontracting.com/uploads/clients-listing/saudi_electricity_company.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/saudi_electricity_company.png	(from https://tamimicontracting.com/en/)
18:42:00	15917/15917	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60982d%22	https://tamimicontracting.com/uploads/clients/cln_1_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_1_1.png	(from https://tamimicontracting.com/en/)
18:42:01	10030/10030	---M--	200	added ('OK')	image/png	etag:%221d957e55f2c132e%22	https://tamimicontracting.com/uploads/clients-listing/sar.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/sar.png	(from https://tamimicontracting.com/en/)
18:42:02	6838/6838	---M--	200	added ('OK')	image/png	etag:%221d9153822c78536%22	https://tamimicontracting.com/uploads/clients-listing/cle_3_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_3_1.png	(from https://tamimicontracting.com/en/)
18:42:03	9122/9122	---M--	200	added ('OK')	image/png	etag:%221d957df00fc7122%22	https://tamimicontracting.com/uploads/clients-listing/general_entertainment_authority.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/general_entertainment_authority.png	(from https://tamimicontracting.com/en/)
18:42:04	16277/16277	---M--	200	added ('OK')	image/png	etag:%221d957df520c7915%22	https://tamimicontracting.com/uploads/clients-listing/saudi_wildlife_authority.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/saudi_wildlife_authority.png	(from https://tamimicontracting.com/en/)
18:42:04	9094/9094	---M--	200	added ('OK')	image/png	etag:%221d957dfbaf39d06%22	https://tamimicontracting.com/uploads/clients-listing/jeddah_central.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/jeddah_central.png	(from https://tamimicontracting.com/en/)
18:42:05	8500/8500	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd608734%22	https://tamimicontracting.com/uploads/clients/cln_4_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_4_1.png	(from https://tamimicontracting.com/en/)
18:42:06	13245/13245	---M--	200	added ('OK')	image/png	etag:%221d957e5ccd853bd%22	https://tamimicontracting.com/uploads/clients-listing/red_sea_global.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/red_sea_global.png	(from https://tamimicontracting.com/en/)
18:42:07	10366/10366	---M--	200	added ('OK')	image/png	etag:%221d957e60c9f6ffe%22	https://tamimicontracting.com/uploads/clients-listing/amaala.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/amaala.png	(from https://tamimicontracting.com/en/)
18:42:08	11006/11006	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd608cfe%22	https://tamimicontracting.com/uploads/clients/cln_10.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_10.png	(from https://tamimicontracting.com/en/)
18:42:09	29629/29629	---M--	200	added ('OK')	image/png	etag:%221d91539be0d373d%22	https://tamimicontracting.com/uploads/clients-listing/cle_13.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_13.png	(from https://tamimicontracting.com/en/)
18:42:09	6927/6927	---M--	200	added ('OK')	image/png	etag:%221d915330117f28f%22	https://tamimicontracting.com/uploads/clients-listing/cle_12_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_12_1.png	(from https://tamimicontracting.com/en/)
18:42:10	14599/14599	---M--	200	added ('OK')	image/png	etag:%221d9153d04b05707%22	https://tamimicontracting.com/uploads/clients-listing/cle_6_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_6_1.png	(from https://tamimicontracting.com/en/)
18:42:11	3611/3611	---M--	200	added ('OK')	image/png	etag:%221d9153786050c1b%22	https://tamimicontracting.com/uploads/clients-listing/cle_2_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_2_1.png	(from https://tamimicontracting.com/en/)
18:42:12	9948/9948	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd6080dc%22	https://tamimicontracting.com/uploads/clients/cln_12_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_12_1.png	(from https://tamimicontracting.com/en/)
18:42:13	5920/5920	---M--	200	added ('OK')	image/png	etag:%221d957e6d28262a0%22	https://tamimicontracting.com/uploads/clients-listing/hyundai.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/hyundai.png	(from https://tamimicontracting.com/en/)
18:42:14	3924/3924	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60a954%22	https://tamimicontracting.com/uploads/clients/cln_8.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_8.png	(from https://tamimicontracting.com/en/)
18:42:15	5394/5394	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60b312%22	https://tamimicontracting.com/uploads/clients/cln_11.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_11.png	(from https://tamimicontracting.com/en/)
18:42:15	7725/7725	---M--	200	added ('OK')	image/png	etag:%221d957e75177b02d%22	https://tamimicontracting.com/uploads/clients-listing/acwa_power.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/acwa_power.png	(from https://tamimicontracting.com/en/)
18:42:16	8421/8421	---M--	200	added ('OK')	image/png	etag:%221d957e1a6180a65%22	https://tamimicontracting.com/uploads/clients-listing/apcc.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/apcc.png	(from https://tamimicontracting.com/en/)
18:42:17	3986/3986	---M--	200	added ('OK')	image/png	etag:%221d957e1eecfec12%22	https://tamimicontracting.com/uploads/clients-listing/mcdermott.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/mcdermott.png	(from https://tamimicontracting.com/en/)
18:42:18	10250/10250	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd608e0a%22	https://tamimicontracting.com/uploads/clients/cln_3_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_3_1.png	(from https://tamimicontracting.com/en/)
18:42:19	5300/5300	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60b2b4%22	https://tamimicontracting.com/uploads/clients/cln_15_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_15_1.png	(from https://tamimicontracting.com/en/)
18:42:20	4232/4232	---M--	200	added ('OK')	image/png	etag:%221d9151fe720cb08%22	https://tamimicontracting.com/uploads/clients-listing/cle_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/cle_1.png	(from https://tamimicontracting.com/en/)
18:42:21	5380/5380	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60b304%22	https://tamimicontracting.com/uploads/clients/cln_5_2.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_5_2.png	(from https://tamimicontracting.com/en/)
18:42:22	11308/11308	---M--	200	added ('OK')	image/png	etag:%221d957e7d531b6ac%22	https://tamimicontracting.com/uploads/clients-listing/samsung_engineering.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients-listing/samsung_engineering.png	(from https://tamimicontracting.com/en/)
18:42:23	5957/5957	---M--	200	added ('OK')	image/png	etag:%221d8b6eedd60b145%22	https://tamimicontracting.com/uploads/clients/cln_16_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/clients/cln_16_1.png	(from https://tamimicontracting.com/en/)
18:42:24	2089/2089	---MCZ	200	added ('OK')	image/svg+xml	etag:%221db0fff7b767f29%22	https://tamimicontracting.com/en/assets/images/Boxon_Logo.svg	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/images/Boxon_Logo.svg	(from https://tamimicontracting.com/en/)
18:42:26	62003/62003	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:12:25%20GMT	https://tamimicontracting.com/en/terms-and-condition	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/terms-and-condition.html	(from https://tamimicontracting.com/en/)
18:42:28	60815/60815	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:12:27%20GMT	https://tamimicontracting.com/en/disclaimer	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/disclaimer.html	(from https://tamimicontracting.com/en/)
18:42:30	64838/64838	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2013:12:29%20GMT	https://tamimicontracting.com/en/privacy-policy	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/privacy-policy.html	(from https://tamimicontracting.com/en/)
18:42:30	5656/5656	---M--	200	added ('OK')	image/png	etag:%221d8b6eeddf92a98%22	https://tamimicontracting.com/uploads/footer-logo/saudi_vision_logo_1.png	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/uploads/footer-logo/saudi_vision_logo_1.png	(from https://tamimicontracting.com/en/)
18:42:31	216531/216531	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0c4053%22	https://tamimicontracting.com/en/assets/js/bootstrap.bundle.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/bootstrap.bundle.js	(from https://tamimicontracting.com/en/)
18:42:33	12579/12579	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0f3ca3%22	https://tamimicontracting.com/en/assets/js/navik.menu.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/navik.menu.js	(from https://tamimicontracting.com/en/)
18:42:34	6357/6357	---MCZ	200	added ('OK')	application/javascript	etag:%221db14080e504855%22	https://tamimicontracting.com/en/assets/js/scripts.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/scripts.js	(from https://tamimicontracting.com/en/)
18:42:35	9897/9897	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0f2b29%22	https://tamimicontracting.com/en/assets/js/odometer.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/odometer.min.js	(from https://tamimicontracting.com/en/)
18:42:36	2730/2730	---MCZ	200	added ('OK')	application/javascript	etag:%221daa9ddb3c8db2a%22	https://tamimicontracting.com/en/assets/js/html5shiv.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/html5shiv.min.js	(from https://tamimicontracting.com/en/)
18:42:37	4377/4377	---MCZ	200	added ('OK')	application/javascript	etag:%221daa9ddb4617919%22	https://tamimicontracting.com/en/assets/js/respond.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/respond.min.js	(from https://tamimicontracting.com/en/)
18:42:38	105639/105639	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0e9127%22	https://tamimicontracting.com/en/assets/js/fancybox.umd.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/fancybox.umd.js	(from https://tamimicontracting.com/en/)
18:42:39	89478/89478	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0e5006%22	https://tamimicontracting.com/en/assets/js/plugins/jquery.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/jquery.min.js	(from https://tamimicontracting.com/en/)
18:42:40	114236/114236	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0eb3bc%22	https://tamimicontracting.com/en/assets/js/plugins/tween-max.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/tween-max.min.js	(from https://tamimicontracting.com/en/)
18:42:41	106796/106796	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0eacac%22	https://tamimicontracting.com/en/assets/js/plugins/scroll-magic.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/scroll-magic.js	(from https://tamimicontracting.com/en/)
18:42:41	12212/12212	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0f2234%22	https://tamimicontracting.com/en/assets/js/plugins/scroll-magic-gsap-plugin.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/scroll-magic-gsap-plugin.js	(from https://tamimicontracting.com/en/)
18:42:42	143630/143630	---M-Z	200	added ('OK')	application/javascript	etag:%226346f31c-9b1d%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/8.4.4/swiper-bundle.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/cdnjs.cloudflare.com/ajax/libs/Swiper/8.4.4/swiper-bundle.min.js	(from https://tamimicontracting.com/en/)
18:42:43	35458/35458	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0f8702%22	https://tamimicontracting.com/en/assets/js/plugins/isotope.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/isotope.min.js	(from https://tamimicontracting.com/en/)
18:42:45	763815/763815	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c04aa27%22	https://tamimicontracting.com/en/assets/js/plugins/mapbox.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/mapbox.min.js	(from https://tamimicontracting.com/en/)
18:42:48	43062/43062	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0fa5b6%22	https://tamimicontracting.com/en/assets/js/plugins/parsley.min.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/parsley.min.js	(from https://tamimicontracting.com/en/)
18:42:49	19963/19963	---MCZ	200	added ('OK')	application/javascript	etag:%221db0fff7c0f407b%22	https://tamimicontracting.com/en/assets/js/plugins/main.js	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/assets/js/plugins/main.js	(from https://tamimicontracting.com/en/)
